payment_id,order_id,customer_id,payment_date,payment_amount,payment_method,payment_status,transaction_ref
573655,73655,1733,2023-11-14,318155.04,Wallet,SUCCESS,TXN9028075305
563242,63242,727,2023-11-14,456922.09,Debit Card,SUCCESS,TXN6829646095
550564,50564,257,2023-11-14,288997.47,Debit Card,FAILED,TXN7170533287
516790,16790,3894,2023-11-15,460230.46,Wallet,SUCCESS,TXN5531720346
555146,55146,602,2023-11-15,168325.75,UPI,SUCCESS,TXN2145169176
547732,47732,2867,2023-11-14,655375.82,Debit Card,SUCCESS,TXN7471243197
516397,16397,4763,2023-11-14,9172.74,Net Banking,SUCCESS,TXN7617526311
542355,42355,3565,2023-11-14,1123803.94,UPI,SUCCESS,TXN8813612210
584193,84193,3902,2023-11-15,266246.7,Wallet,SUCCESS,TXN6669751768
586432,86432,3282,2023-11-14,825958.23,Debit Card,SUCCESS,TXN1872793761
519959,19959,3550,2023-11-15,16805.92,Net Banking,SUCCESS,TXN8158201707
577147,77147,2300,2023-11-14,182062.19,UPI,SUCCESS,TXN8406621000
563110,63110,4449,2023-11-14,1307202.96,Net Banking,SUCCESS,TXN5250791703
536496,36496,1153,2023-11-15,351914.9,Debit Card,SUCCESS,TXN7551173312
549072,49072,3100,2023-11-14,714487.34,Wallet,SUCCESS,TXN4604813004
529976,29976,4994,2023-11-14,1382828.04,NEFT/RTGS,SUCCESS,TXN6238889384
505945,5945,3576,2023-11-14,356713.64,Wallet,SUCCESS,TXN9367934348
582237,82237,2813,2023-11-15,290570.12,UPI,SUCCESS,TXN8693351446
540514,40514,2745,2023-11-15,320090.77,Wallet,SUCCESS,TXN8265360943
549557,49557,1444,2023-11-15,704237.75,Debit Card,SUCCESS,TXN9555625688
525490,25490,707,2023-11-14,399717.98,Wallet,FAILED,TXN6611061701
506371,6371,488,2023-11-14,288712.04,Wallet,SUCCESS,TXN2710577283
553763,53763,3345,2023-11-14,350218.67,UPI,SUCCESS,TXN2563926174
583514,83514,3115,2023-11-14,50044.97,UPI,SUCCESS,TXN9063384995
546100,46100,1815,2023-11-15,439620.96,UPI,SUCCESS,TXN5494789834
519852,19852,3609,2023-11-14,1084194.95,Net Banking,FAILED,TXN1528020028
554188,54188,1526,2023-11-15,1055982.71,NEFT/RTGS,SUCCESS,TXN5436001734
553314,53314,3834,2023-11-14,178911.97,UPI,SUCCESS,TXN8743495847
537228,37228,2989,2023-11-14,502900.34,UPI,SUCCESS,TXN2188965244
510580,10580,3550,2023-11-14,296745.53,Net Banking,SUCCESS,TXN2738865357
558471,58471,3055,2023-11-15,270024.8,UPI,SUCCESS,TXN6021412458
578555,78555,1381,2023-11-15,552037.07,NEFT/RTGS,SUCCESS,TXN3619112449
543001,43001,1039,2023-11-14,438653.15,Net Banking,SUCCESS,TXN8715870075
581745,81745,1939,2023-11-15,158270.24,Debit Card,SUCCESS,TXN2349569790
598946,98946,1152,2023-11-14,1039964.26,Debit Card,SUCCESS,TXN6213588727
579482,79482,3207,2023-11-15,1046796.09,Net Banking,SUCCESS,TXN9559064865
511644,11644,1616,2023-11-15,181805.88,Net Banking,SUCCESS,TXN7579763834
530704,30704,905,2023-11-14,1774695.7,UPI,SUCCESS,TXN7028363297
566443,66443,148,2023-11-14,749603.94,Debit Card,SUCCESS,TXN8378091848
596100,96100,1939,2023-11-14,744498.46,Wallet,SUCCESS,TXN5821739241
513171,13171,3153,2023-11-14,1359650.43,Debit Card,SUCCESS,TXN5468441373
521075,21075,3359,2023-11-14,452011.23,Debit Card,SUCCESS,TXN4118962151
580227,80227,2403,2023-11-15,35414.38,Wallet,SUCCESS,TXN5694060377
568983,68983,4185,2023-11-14,176442.23,Wallet,SUCCESS,TXN8802837779
542985,42985,1642,2023-11-15,46887.27,UPI,SUCCESS,TXN8230284057
555566,55566,22,2023-11-14,1593828.98,UPI,SUCCESS,TXN7650289173
538492,38492,2925,2023-11-16,108825.18,Net Banking,SUCCESS,TXN1982097889
546930,46930,4410,2023-11-15,65842.64,Debit Card,SUCCESS,TXN9646164797
598031,98031,1755,2023-11-16,40095.09,Wallet,SUCCESS,TXN1745179639
550486,50486,3800,2023-11-15,781063.46,Wallet,SUCCESS,TXN9264605575
554261,54261,3325,2023-11-15,399812.51,Debit Card,SUCCESS,TXN7261977732
591596,91596,1452,2023-11-15,402395.81,UPI,SUCCESS,TXN6751937135
538807,38807,3550,2023-11-16,142248.13,UPI,SUCCESS,TXN5063156266
546499,46499,3667,2023-11-15,13203.18,Wallet,SUCCESS,TXN2410818596
524035,24035,2696,2023-11-16,83289.29,Debit Card,SUCCESS,TXN1956127937
535513,35513,2477,2023-11-15,754166.59,NEFT/RTGS,SUCCESS,TXN5794275691
561300,61300,4227,2023-11-16,123194.65,UPI,SUCCESS,TXN4526437443
532846,32846,2984,2023-11-15,657903.63,Net Banking,SUCCESS,TXN5363084948
518256,18256,2609,2023-11-16,684095.45,Debit Card,SUCCESS,TXN9485677336
558044,58044,1513,2023-11-16,95270.76,NEFT/RTGS,SUCCESS,TXN4443346181
598375,98375,3701,2023-11-16,669631.74,UPI,SUCCESS,TXN5407215782
558031,58031,3914,2023-11-16,788300.49,UPI,SUCCESS,TXN6457883697
590109,90109,3456,2023-11-16,1422271.55,Net Banking,SUCCESS,TXN2353262510
571592,71592,2247,2023-11-15,840561.98,Wallet,SUCCESS,TXN8270049852
520951,20951,2989,2023-11-15,64622.22,NEFT/RTGS,SUCCESS,TXN7873783152
579755,79755,3778,2023-11-16,291961.93,Debit Card,SUCCESS,TXN9441827126
504367,4367,3550,2023-11-16,594072.15,Net Banking,SUCCESS,TXN5343812147
531348,31348,4508,2023-11-16,318273.14,Wallet,SUCCESS,TXN6596151502
538545,38545,1067,2023-11-16,21860.9,NEFT/RTGS,SUCCESS,TXN8692227756
504202,4202,2392,2023-11-16,384226.1,UPI,SUCCESS,TXN8137795578
543448,43448,1956,2023-11-16,698992.21,Wallet,SUCCESS,TXN7798803754
551512,51512,2091,2023-11-16,99666.75,Debit Card,FAILED,TXN2024381893
567732,67732,1867,2023-11-16,873909.83,Net Banking,SUCCESS,TXN1322195912
509702,9702,3070,2023-11-16,876025.25,UPI,SUCCESS,TXN8572458780
595837,95837,1616,2023-11-15,975083.65,UPI,SUCCESS,TXN6203751565
502670,2670,58,2023-11-15,1508223.36,Net Banking,SUCCESS,TXN2221756149
574262,74262,4332,2023-11-16,593517.9,Wallet,SUCCESS,TXN5418149833
598690,98690,731,2023-11-15,195481.69,Debit Card,SUCCESS,TXN9424730771
572797,72797,1506,2023-11-16,314625.27,Debit Card,SUCCESS,TXN1638148524
549382,49382,3146,2023-11-16,769438.15,NEFT/RTGS,SUCCESS,TXN4664775009
556986,56986,2738,2023-11-15,1140370.01,NEFT/RTGS,SUCCESS,TXN5407600300
549576,49576,31,2023-11-15,103592.93,Net Banking,SUCCESS,TXN5376415533
583564,83564,3039,2023-11-15,481828.41,Net Banking,SUCCESS,TXN4924528465
560502,60502,146,2023-11-16,67117.77,Debit Card,SUCCESS,TXN8733399085
596211,96211,1440,2023-11-15,237439.63,Net Banking,SUCCESS,TXN3249000398
512985,12985,227,2023-11-16,418539.7,UPI,SUCCESS,TXN4185385710
562914,62914,3247,2023-11-16,801835.17,NEFT/RTGS,SUCCESS,TXN7499925502
591603,91603,1328,2023-11-16,697056.94,NEFT/RTGS,SUCCESS,TXN5895816497
515862,15862,4332,2023-11-16,598837.51,Net Banking,SUCCESS,TXN9873548005
554760,54760,321,2023-11-15,599720.9,NEFT/RTGS,SUCCESS,TXN3537323001
536490,36490,4527,2023-11-16,610519.12,Wallet,SUCCESS,TXN1828855022
560770,60770,4288,2023-11-15,439724.91,Debit Card,SUCCESS,TXN6271175749
512392,12392,4467,2023-11-16,903066.89,Net Banking,SUCCESS,TXN7682075052
529900,29900,3319,2023-11-16,146408.49,Debit Card,SUCCESS,TXN8685130972
577889,77889,2989,2023-11-15,1870230.74,Wallet,FAILED,TXN7096478161
546938,46938,3975,2023-11-15,197273.59,Net Banking,SUCCESS,TXN6176135194
568597,68597,1238,2023-11-16,10364.65,Net Banking,SUCCESS,TXN8273726293
522185,22185,1465,2023-11-15,67168.04,UPI,SUCCESS,TXN9569582155
528584,28584,1333,2023-11-16,193787.85,Wallet,SUCCESS,TXN3934146807
539998,39998,4337,2023-11-16,303196.54,Debit Card,SUCCESS,TXN4711688132
596339,96339,3550,2023-11-16,763981.28,NEFT/RTGS,SUCCESS,TXN4363423284
574996,74996,2604,2023-11-16,173160.57,Wallet,SUCCESS,TXN7310725906
539610,39610,2992,2023-11-15,526901.07,Net Banking,SUCCESS,TXN2825023402
594350,94350,1303,2023-11-16,77991.04,Net Banking,SUCCESS,TXN6110741657
599905,99905,4257,2023-11-15,325299.19,Wallet,SUCCESS,TXN3685276387
585359,85359,4419,2023-11-16,1325437.29,Debit Card,SUCCESS,TXN1091280268
508879,8879,3208,2023-11-16,1082184.58,Wallet,SUCCESS,TXN8757643903
523796,23796,182,2023-11-16,525397.05,Wallet,SUCCESS,TXN2766988318
506798,6798,197,2023-11-16,42975.8,Wallet,SUCCESS,TXN1761364926
546235,46235,69,2023-11-16,132387.49,UPI,SUCCESS,TXN4889760824
540612,40612,81,2023-11-15,494344.48,NEFT/RTGS,SUCCESS,TXN9672946070
592245,92245,3550,2023-11-15,102457.72,Debit Card,SUCCESS,TXN4690752522
545059,45059,2609,2023-11-15,805559.94,Net Banking,SUCCESS,TXN7487323631
581496,81496,4307,2023-11-16,113397.96,Net Banking,SUCCESS,TXN6460910794
555960,55960,2256,2023-11-16,625619.88,UPI,SUCCESS,TXN8816536108
564406,64406,1328,2023-11-16,311153.22,Debit Card,SUCCESS,TXN4359965729
512715,12715,1559,2023-11-16,156412.24,NEFT/RTGS,SUCCESS,TXN2724528681
523741,23741,2979,2023-11-16,1331928.58,Debit Card,SUCCESS,TXN8825237952
503430,3430,1444,2023-11-16,112522.53,Wallet,SUCCESS,TXN4490441684
541298,41298,962,2023-11-16,655868.08,Net Banking,SUCCESS,TXN9438566632
529780,29780,3550,2023-11-16,26114.5,UPI,SUCCESS,TXN3826485010
554317,54317,1643,2023-11-16,912262.69,Wallet,SUCCESS,TXN4136938211
521612,21612,815,2023-11-16,924594.07,UPI,SUCCESS,TXN9892435692
555732,55732,15,2023-11-16,220400.98,UPI,REFUNDED,TXN4975197954
551790,51790,4185,2023-11-15,403925.5,UPI,SUCCESS,TXN9090585411
504695,4695,4185,2023-11-16,21266.94,NEFT/RTGS,SUCCESS,TXN2445544646
521225,21225,2438,2023-11-15,33427.98,Net Banking,SUCCESS,TXN5243945926
539134,39134,1328,2023-11-16,901206.61,Debit Card,SUCCESS,TXN2397062675
594503,94503,2537,2023-11-16,823626.42,NEFT/RTGS,SUCCESS,TXN4184037923
560253,60253,1867,2023-11-16,264586.82,Net Banking,SUCCESS,TXN2630357935
561219,61219,939,2023-11-16,553680.52,Debit Card,SUCCESS,TXN2270893076
523455,23455,2966,2023-11-16,515199.5,NEFT/RTGS,SUCCESS,TXN8332822110
516627,16627,383,2023-11-16,1666369.81,Debit Card,SUCCESS,TXN1917257447
510481,10481,3835,2023-11-15,350420.63,NEFT/RTGS,FAILED,TXN5081763186
522030,22030,3650,2023-11-16,431129.54,Debit Card,SUCCESS,TXN9092604059
535856,35856,4489,2023-11-15,409871.84,Net Banking,SUCCESS,TXN8593695107
543496,43496,789,2023-11-16,283594.39,UPI,SUCCESS,TXN1208524027
547731,47731,1821,2023-11-15,503862.74,UPI,SUCCESS,TXN5709084101
565773,65773,3550,2023-11-15,12998.38,Wallet,SUCCESS,TXN1816267569
515079,15079,4545,2023-11-16,34180.3,Debit Card,SUCCESS,TXN3048850327
548848,48848,1734,2023-11-16,607552.29,NEFT/RTGS,SUCCESS,TXN2193032451
501466,1466,2374,2023-11-17,370599.99,Debit Card,SUCCESS,TXN5039513209
566628,66628,292,2023-11-17,697556.6,Wallet,SUCCESS,TXN9857371783
593504,93504,1148,2023-11-16,119946.21,UPI,SUCCESS,TXN7142565312
570816,70816,1875,2023-11-17,14279.1,Debit Card,SUCCESS,TXN4160723103
557027,57027,2609,2023-11-17,956830.09,NEFT/RTGS,SUCCESS,TXN9415541621
529533,29533,329,2023-11-17,437177.64,Wallet,SUCCESS,TXN4510128800
563693,63693,400,2023-11-16,58949.4,Debit Card,SUCCESS,TXN1499437532
562779,62779,3969,2023-11-17,233460.79,UPI,SUCCESS,TXN4860382092
513289,13289,2601,2023-11-17,1534047.29,Wallet,SUCCESS,TXN6235779553
598442,98442,1360,2023-11-17,569789.52,UPI,SUCCESS,TXN1805627036
521562,21562,4608,2023-11-17,925074.93,Net Banking,SUCCESS,TXN7152347320
539861,39861,3478,2023-11-16,833832.68,UPI,REFUNDED,TXN3430817046
543637,43637,3055,2023-11-17,767111.14,Debit Card,SUCCESS,TXN8201619779
588977,88977,1411,2023-11-16,1700536.32,Debit Card,SUCCESS,TXN2848357200
503543,3543,1323,2023-11-17,927500.15,UPI,SUCCESS,TXN6516615709
534000,34000,2211,2023-11-16,162916.97,Debit Card,SUCCESS,TXN1912274708
545346,45346,4099,2023-11-16,451017.09,NEFT/RTGS,SUCCESS,TXN6232763553
594286,94286,4302,2023-11-16,226286.26,Wallet,SUCCESS,TXN6710011815
534414,34414,3290,2023-11-16,611199.09,Wallet,SUCCESS,TXN9069974541
503500,3500,1891,2023-11-17,1559602.62,NEFT/RTGS,SUCCESS,TXN8593637632
540112,40112,129,2023-11-16,254864.28,Wallet,SUCCESS,TXN6500627708
500581,581,271,2023-11-16,636013.29,UPI,SUCCESS,TXN9837043071
532045,32045,3207,2023-11-17,504301.06,NEFT/RTGS,SUCCESS,TXN6881592317
559812,59812,4892,2023-11-17,15277.06,Net Banking,FAILED,TXN6733121663
547642,47642,3325,2023-11-16,95041.21,NEFT/RTGS,SUCCESS,TXN4593480887
504001,4001,1328,2023-11-16,9827.93,Debit Card,SUCCESS,TXN3516236759
594720,94720,4332,2023-11-16,635026.75,NEFT/RTGS,SUCCESS,TXN9119919746
563662,63662,3724,2023-11-16,152779.61,UPI,SUCCESS,TXN4446722427
526181,26181,839,2023-11-16,583556.62,NEFT/RTGS,SUCCESS,TXN6144849273
582425,82425,4929,2023-11-17,506566.68,Debit Card,SUCCESS,TXN7460463115
560334,60334,3651,2023-11-17,1088343.0,Wallet,SUCCESS,TXN5902812880
504050,4050,3887,2023-11-16,624284.0,Net Banking,SUCCESS,TXN8703141932
551346,51346,2366,2023-11-17,588540.13,Wallet,SUCCESS,TXN9177733585
512666,12666,4104,2023-11-17,135905.0,Debit Card,SUCCESS,TXN1090503364
520945,20945,272,2023-11-17,83953.45,NEFT/RTGS,SUCCESS,TXN8200441889
578316,78316,3550,2023-11-16,856210.62,Net Banking,SUCCESS,TXN9077737750
530062,30062,1939,2023-11-16,880066.61,UPI,SUCCESS,TXN8752501980
522694,22694,4530,2023-11-16,813586.61,UPI,SUCCESS,TXN1960411891
531538,31538,44,2023-11-16,396549.13,Debit Card,SUCCESS,TXN4018271480
554238,54238,3550,2023-11-17,358265.59,Debit Card,SUCCESS,TXN3114798352
506963,6963,108,2023-11-17,1221620.66,UPI,SUCCESS,TXN6554320932
552372,52372,3713,2023-11-17,486248.14,UPI,SUCCESS,TXN4168688711
553957,53957,3207,2023-11-16,1441536.2,NEFT/RTGS,SUCCESS,TXN9115530531
557507,57507,200,2023-11-17,138460.44,Debit Card,SUCCESS,TXN2340741002
511563,11563,1328,2023-11-17,456521.51,Net Banking,SUCCESS,TXN1005976604
512841,12841,1124,2023-11-17,563263.4,NEFT/RTGS,SUCCESS,TXN1324143290
536035,36035,4986,2023-11-17,149481.33,Debit Card,SUCCESS,TXN7455076135
570828,70828,191,2023-11-16,156280.1,Wallet,SUCCESS,TXN3809417452
534763,34763,3521,2023-11-17,777278.08,Wallet,SUCCESS,TXN2323606900
525234,25234,2919,2023-11-17,49463.42,Wallet,SUCCESS,TXN2940135745
529383,29383,789,2023-11-17,143453.64,Debit Card,SUCCESS,TXN1230303961
511030,11030,280,2023-11-17,749965.28,Wallet,SUCCESS,TXN3682485012
584000,84000,2349,2023-11-17,443600.46,Wallet,SUCCESS,TXN2962275425
526537,26537,2528,2023-11-16,37679.94,Debit Card,SUCCESS,TXN4974494792
522768,22768,223,2023-11-17,220492.37,Net Banking,SUCCESS,TXN4670622937
560987,60987,331,2023-11-16,207891.68,NEFT/RTGS,FAILED,TXN5668277225
526378,26378,1193,2023-11-16,581861.22,UPI,SUCCESS,TXN2052590755
594208,94208,1389,2023-11-17,501502.68,Net Banking,SUCCESS,TXN9657540651
536457,36457,1616,2023-11-16,1157890.46,Debit Card,SUCCESS,TXN9548015814
503983,3983,1789,2023-11-17,1703503.68,Debit Card,SUCCESS,TXN2008898344
542266,42266,4582,2023-11-17,813423.07,NEFT/RTGS,SUCCESS,TXN6132409078
519582,19582,2609,2023-11-16,707565.14,Wallet,SUCCESS,TXN8395303761
570115,70115,1870,2023-11-17,308254.03,UPI,SUCCESS,TXN3909268690
531281,31281,4039,2023-11-17,125205.82,Wallet,SUCCESS,TXN1857229807
581297,81297,4086,2023-11-17,485749.87,UPI,SUCCESS,TXN6305181663
525362,25362,3487,2023-11-16,45154.85,NEFT/RTGS,SUCCESS,TXN8076508163
582087,82087,586,2023-11-17,260407.33,Wallet,SUCCESS,TXN1149289799
582573,82573,3520,2023-11-16,1450347.08,UPI,SUCCESS,TXN7024004769
585446,85446,3283,2023-11-17,340976.7,UPI,SUCCESS,TXN3795396873
529930,29930,4382,2023-11-17,316326.39,Debit Card,SUCCESS,TXN4687447555
519339,19339,4315,2023-11-17,310108.48,NEFT/RTGS,SUCCESS,TXN3206061354
578635,78635,2438,2023-11-16,1160201.02,Net Banking,SUCCESS,TXN9008260075
545546,45546,2211,2023-11-17,67294.89,NEFT/RTGS,SUCCESS,TXN4463965353
580252,80252,1328,2023-11-17,460551.97,Debit Card,SUCCESS,TXN8108646824
532085,32085,287,2023-11-17,203780.66,Net Banking,SUCCESS,TXN8300654271
552456,52456,4616,2023-11-16,1493274.66,Net Banking,SUCCESS,TXN3684418296
544842,44842,3550,2023-11-16,1645863.94,UPI,SUCCESS,TXN3930180526
511393,11393,1444,2023-11-17,1425570.68,NEFT/RTGS,SUCCESS,TXN1835215528
587647,87647,142,2023-11-17,568.76,Wallet,SUCCESS,TXN6651185506
578405,78405,4785,2023-11-17,644591.11,NEFT/RTGS,SUCCESS,TXN9281253398
524668,24668,1389,2023-11-17,24608.45,NEFT/RTGS,SUCCESS,TXN3233133185
501209,1209,3887,2023-11-16,1585373.37,Debit Card,SUCCESS,TXN8558591285
599042,99042,1939,2023-11-16,452023.15,Net Banking,SUCCESS,TXN1855418510
553084,53084,2354,2023-11-17,27700.8,UPI,SUCCESS,TXN5906115054
542475,42475,1784,2023-11-16,1646193.33,Wallet,SUCCESS,TXN4142829771
507478,7478,1078,2023-11-16,1843430.72,UPI,SUCCESS,TXN7196804231
542159,42159,4901,2023-11-16,465798.61,Debit Card,FAILED,TXN9295301016
578906,78906,2091,2023-11-17,1265374.17,NEFT/RTGS,SUCCESS,TXN7963022543
565615,65615,2374,2023-11-17,599036.66,UPI,SUCCESS,TXN7672540986
538004,38004,977,2023-11-16,463387.66,NEFT/RTGS,SUCCESS,TXN4763427048
527624,27624,3441,2023-11-17,1423500.66,UPI,SUCCESS,TXN5590290665
523720,23720,726,2023-11-16,473168.03,NEFT/RTGS,SUCCESS,TXN6104225476
504269,4269,3142,2023-11-16,204753.44,NEFT/RTGS,SUCCESS,TXN9913162178
559789,59789,2970,2023-11-16,615616.62,Debit Card,SUCCESS,TXN8013605235
587804,87804,1821,2023-11-17,1039126.23,NEFT/RTGS,SUCCESS,TXN5802479329
564778,64778,1281,2023-11-17,1164301.48,Debit Card,SUCCESS,TXN3927183462
570997,70997,2538,2023-11-16,1315226.88,Wallet,SUCCESS,TXN3635456869
536716,36716,3846,2023-11-16,151017.45,Wallet,SUCCESS,TXN5784676979
590008,90008,765,2023-11-16,92819.73,Debit Card,SUCCESS,TXN3135441399
517498,17498,404,2023-11-17,131601.51,Wallet,SUCCESS,TXN3534857371
503537,3537,1328,2023-11-16,517355.72,Wallet,FAILED,TXN5818246619
569821,69821,2584,2023-11-17,809927.0,UPI,SUCCESS,TXN6692069031
539053,39053,2609,2023-11-16,81336.44,Net Banking,SUCCESS,TXN6169685801
518965,18965,1542,2023-11-17,397598.92,Debit Card,SUCCESS,TXN1946153204
502585,2585,2061,2023-11-16,254676.77,Debit Card,SUCCESS,TXN7017942234
571612,71612,3447,2023-11-16,698155.44,Wallet,SUCCESS,TXN1914781537
587815,87815,3550,2023-11-17,110175.81,Debit Card,FAILED,TXN2306480344
539531,39531,2765,2023-11-17,454558.7,Net Banking,SUCCESS,TXN7347702102
554970,54970,1356,2023-11-16,1552849.08,UPI,SUCCESS,TXN6048596690
536987,36987,4758,2023-11-16,22312.49,Net Banking,SUCCESS,TXN3652429169
552110,52110,1733,2023-11-16,354557.08,Net Banking,SUCCESS,TXN5707370593
554499,54499,1733,2023-11-16,929408.16,Wallet,SUCCESS,TXN6235097932
559242,59242,2522,2023-11-16,207413.52,UPI,SUCCESS,TXN7506154511
595679,95679,1014,2023-11-16,550019.45,Net Banking,SUCCESS,TXN5008786343
599957,99957,3550,2023-11-17,1446976.36,NEFT/RTGS,SUCCESS,TXN7012907488
513247,13247,4828,2023-11-16,484724.02,UPI,SUCCESS,TXN5625665322
576117,76117,1307,2023-11-16,225466.37,NEFT/RTGS,SUCCESS,TXN5287984527
548752,48752,129,2023-11-16,874370.78,NEFT/RTGS,SUCCESS,TXN3356542268
592389,92389,1862,2023-11-16,532712.8,UPI,SUCCESS,TXN3741820472
518452,18452,4419,2023-11-17,351302.61,Debit Card,SUCCESS,TXN6966741262
562587,62587,4464,2023-11-18,908316.6,UPI,SUCCESS,TXN2777647453
584103,84103,4143,2023-11-17,1548840.82,UPI,SUCCESS,TXN8373007834
520042,20042,1444,2023-11-18,98286.36,UPI,SUCCESS,TXN6025539215
516531,16531,1854,2023-11-18,26714.58,NEFT/RTGS,SUCCESS,TXN6170094458
552834,52834,4816,2023-11-18,1642777.5,Net Banking,SUCCESS,TXN9602381578
530400,30400,1141,2023-11-18,205189.74,UPI,SUCCESS,TXN6999241354
505601,5601,1939,2023-11-18,264976.73,NEFT/RTGS,SUCCESS,TXN1023128698
572029,72029,2714,2023-11-17,13457.56,Debit Card,SUCCESS,TXN8915408272
575216,75216,3413,2023-11-17,108365.38,Wallet,SUCCESS,TXN2223571639
579984,79984,3485,2023-11-17,51855.01,Debit Card,SUCCESS,TXN1035875050
579635,79635,4914,2023-11-18,142617.15,UPI,SUCCESS,TXN8284493802
509302,9302,1823,2023-11-18,610045.67,UPI,SUCCESS,TXN9862333369
561279,61279,1888,2023-11-18,73911.86,Net Banking,SUCCESS,TXN9308257497
541893,41893,2081,2023-11-17,584075.87,UPI,SUCCESS,TXN1582535450
519748,19748,1523,2023-11-18,116958.42,Wallet,SUCCESS,TXN4563892959
553540,53540,1328,2023-11-17,990884.88,Debit Card,SUCCESS,TXN1535254136
578401,78401,3831,2023-11-17,120603.78,Net Banking,SUCCESS,TXN4930827772
511022,11022,2577,2023-11-17,473834.75,Net Banking,SUCCESS,TXN5004101764
585555,85555,1173,2023-11-17,922858.72,UPI,SUCCESS,TXN3770611205
556172,56172,3895,2023-11-17,273120.0,Net Banking,SUCCESS,TXN6558614051
586926,86926,65,2023-11-18,440453.19,Debit Card,SUCCESS,TXN1088245368
510094,10094,825,2023-11-17,93912.58,Net Banking,SUCCESS,TXN3221699585
574167,74167,1693,2023-11-17,7373.28,NEFT/RTGS,SUCCESS,TXN4705364390
505464,5464,4935,2023-11-18,76372.48,Net Banking,SUCCESS,TXN1057045202
541967,41967,4828,2023-11-17,83552.89,Wallet,SUCCESS,TXN9938871954
549955,49955,447,2023-11-18,888677.51,Debit Card,SUCCESS,TXN8293830225
595674,95674,123,2023-11-17,600888.77,UPI,SUCCESS,TXN4680302647
574806,74806,1903,2023-11-18,1593606.45,NEFT/RTGS,SUCCESS,TXN9201133996
562598,62598,4901,2023-11-18,119721.77,Wallet,SUCCESS,TXN9643586427
520003,20003,2816,2023-11-18,985422.14,Wallet,SUCCESS,TXN4798479132
560460,60460,31,2023-11-18,288802.85,UPI,SUCCESS,TXN8941399741
500254,254,4901,2023-11-18,463638.55,UPI,SUCCESS,TXN5923143415
567417,67417,472,2023-11-18,43399.42,Net Banking,SUCCESS,TXN3868654986
574682,74682,2406,2023-11-17,571261.69,UPI,SUCCESS,TXN3562942859
515915,15915,4901,2023-11-17,481333.91,UPI,SUCCESS,TXN5170612803
570962,70962,962,2023-11-18,191622.21,Debit Card,SUCCESS,TXN1411942008
528357,28357,2462,2023-11-18,321454.77,Debit Card,SUCCESS,TXN3875097960
579939,79939,1870,2023-11-17,743342.11,Net Banking,SUCCESS,TXN9888403517
559311,59311,2863,2023-11-17,817025.1,Net Banking,SUCCESS,TXN8348910394
571515,71515,3225,2023-11-17,1047119.55,Debit Card,SUCCESS,TXN9778657615
574760,74760,227,2023-11-18,520384.34,UPI,SUCCESS,TXN5958487487
559707,59707,2266,2023-11-17,554598.18,NEFT/RTGS,SUCCESS,TXN4866747790
532969,32969,2867,2023-11-17,61651.44,NEFT/RTGS,SUCCESS,TXN5940434279
582815,82815,4901,2023-11-18,323880.88,Debit Card,SUCCESS,TXN3581317172
533465,33465,4924,2023-11-17,1298749.43,Net Banking,SUCCESS,TXN6072603762
523007,23007,3347,2023-11-18,662125.34,Net Banking,SUCCESS,TXN7112255031
510440,10440,4037,2023-11-18,270929.54,Debit Card,SUCCESS,TXN2846547824
590962,90962,3550,2023-11-18,422703.39,Debit Card,SUCCESS,TXN8078800537
591586,91586,1939,2023-11-18,123497.75,NEFT/RTGS,SUCCESS,TXN5614799620
548072,48072,917,2023-11-17,1165083.66,Net Banking,SUCCESS,TXN2013817793
598600,98600,4467,2023-11-17,281855.42,Debit Card,SUCCESS,TXN1306989855
506519,6519,3394,2023-11-18,829995.71,Net Banking,SUCCESS,TXN9054436077
590351,90351,3908,2023-11-18,143742.96,Debit Card,SUCCESS,TXN7789176533
577895,77895,556,2023-11-18,96560.49,Net Banking,SUCCESS,TXN1956047880
539750,39750,1447,2023-11-17,109730.56,Wallet,SUCCESS,TXN3364000823
560186,60186,2725,2023-11-18,564674.38,Wallet,SUCCESS,TXN5330965762
572162,72162,771,2023-11-18,212954.88,NEFT/RTGS,SUCCESS,TXN6902226930
513750,13750,997,2023-11-18,266344.06,NEFT/RTGS,SUCCESS,TXN3948869611
